image,width,height,class,min_x,min_y,max_x,max_y
^004710.png,500,333,car,409,1,500,51
^004710.png,500,333,car,429,23,500,135
^004710.png,500,333,person,13,29,48,90
^004710.png,500,333,person,47,37,75,94
^004710.png,500,333,person,67,34,86,55
^004710.png,500,333,person,33,15,57,60
^004713.png,333,500,motorbike,1,58,309,465
^004715.png,333,500,person,125,136,229,333
^004715.png,333,500,horse,90,209,232,433
^004717.png,500,292,motorbike,52,222,150,265
^004717.png,500,292,motorbike,173,200,259,246
^004717.png,500,292,motorbike,287,179,362,219
^004717.png,500,292,motorbike,387,156,443,192
^004717.png,500,292,person,66,216,113,255
^004717.png,500,292,person,186,197,224,233
^004717.png,500,292,person,293,178,334,212
^004717.png,500,292,person,382,155,419,183
^004719.png,500,375,cat,116,89,490,370
^004721.png,375,500,bicycle,92,180,221,397
^004721.png,375,500,person,86,42,235,288
^004722.png,500,333,person,126,36,277,280
^004722.png,500,333,horse,107,130,298,333
^004725.png,640,480,sheep,366,247,445,340
^004728.png,500,375,person,259,90,348,373
^004728.png,500,375,bus,2,2,261,375
^004728.png,500,375,person,173,124,223,332
^004734.png,640,480,bus,136,117,501,366
^004734.png,640,480,bus,503,171,571,292
^004734.png,640,480,person,86,211,107,274
^004734.png,640,480,person,2,217,28,289
^004734.png,640,480,car,22,237,71,258
^004736.png,640,480,bicycle,23,52,577,427
^004738.png,640,480,car,444,339,594,403
^004738.png,640,480,car,273,334,416,398
^004738.png,640,480,car,16,333,127,385
^004741.png,500,333,cat,153,113,356,259
^004742.png,375,500,person,3,2,351,499
^004742.png,375,500,dog,118,169,346,499
^004743.png,500,375,dog,72,2,406,331
^004746.png,500,375,dog,2,2,434,373
^004748.png,640,480,car,68,58,499,449
^004751.png,500,333,cow,118,50,381,300
^004753.png,640,480,car,121,128,372,263
^004754.png,640,480,cow,170,162,415,377
^004754.png,640,480,cow,63,150,192,363
^004755.png,500,375,dog,39,188,231,330
^004758.png,500,375,person,196,4,436,375
^004760.png,333,500,bicycle,39,164,313,465
^004760.png,333,500,person,103,26,234,342
^004760.png,333,500,person,250,91,333,270
^004760.png,333,500,person,224,103,294,276
^004760.png,333,500,person,17,144,89,298
^004761.png,375,500,cat,12,40,374,493
^004762.png,640,480,car,24,156,616,415
^004763.png,500,375,dog,240,163,296,234
^004766.png,500,334,cow,89,48,416,309
^004766.png,500,334,cow,367,55,500,244
^004767.png,640,480,car,171,111,614,391
^004769.png,640,480,cow,185,160,498,381
^004773.png,500,375,motorbike,89,117,230,286
^004773.png,500,375,person,112,82,166,248
^004774.png,640,425,bicycle,21,2,640,425
^004775.png,500,333,sheep,196,135,320,225
^004777.png,333,500,horse,47,94,333,500
^004778.png,640,480,cow,18,32,637,480
^004781.png,500,375,cat,24,31,497,319
^004782.png,640,480,car,47,148,587,403
^004783.png,640,480,car,83,59,479,461
^004783.png,640,480,car,578,118,640,381
^004783.png,640,480,car,487,64,577,146
^004783.png,640,480,car,372,61,446,134
^004785.png,500,375,motorbike,2,2,498,361
^004785.png,500,375,person,340,2,474,176
^004786.png,500,333,motorbike,242,164,342,249
^004786.png,500,333,motorbike,415,139,470,191
^004786.png,500,333,person,240,129,332,227
^004786.png,500,333,person,408,117,473,181
^004786.png,500,333,person,378,35,399,68
^004790.png,500,333,dog,154,2,500,333
^004792.png,500,333,cat,2,1,467,219
^004793.png,640,480,bicycle,49,65,579,414
^004795.png,500,375,dog,46,75,413,374
^004799.png,480,360,dog,125,183,205,307
^004799.png,480,360,person,147,51,233,290
^004799.png,480,360,person,213,76,293,295
^004800.png,500,333,sheep,324,166,417,294
^004802.png,640,480,car,33,140,621,370
^004803.png,331,500,sheep,168,361,325,474
^004803.png,331,500,sheep,104,251,160,316
^004804.png,448,336,horse,1,1,333,336
^004807.png,500,375,cat,231,60,456,303
^004807.png,500,375,cat,47,152,153,258
^004810.png,640,480,car,70,151,576,367
^004812.png,432,288,horse,168,22,311,288
^004812.png,432,288,person,273,1,432,202
^004816.png,640,480,car,8,82,635,467
^004818.png,640,480,sheep,174,239,220,273
^004819.png,640,480,cow,112,76,576,396
^004821.png,333,500,cat,143,179,264,377
^004821.png,333,500,cat,6,172,132,330
^004822.png,500,375,horse,41,120,441,374
^004822.png,500,375,person,178,54,282,345
^004826.png,500,375,person,266,49,298,119
^004826.png,500,375,horse,93,76,401,308
^004827.png,500,333,dog,85,23,432,332
^004829.png,500,375,person,417,209,487,343
^004829.png,500,375,person,365,209,433,344
^004829.png,500,375,person,335,201,389,322
^004829.png,500,375,person,458,222,489,301
^004829.png,500,375,bus,12,138,471,300
^004830.png,500,374,motorbike,397,91,500,374
^004830.png,500,374,person,1,57,18,120
^004830.png,500,374,person,2,49,15,71
^004830.png,500,374,motorbike,2,72,81,200
^004830.png,500,374,motorbike,39,70,87,225
^004830.png,500,374,motorbike,46,65,260,299
^004830.png,500,374,motorbike,51,98,395,324
^004831.png,640,480,car,38,172,601,400
^004832.png,500,347,dog,104,23,474,344
^004835.png,640,480,car,104,27,547,453
^004836.png,640,480,bicycle,31,17,609,458
^004840.png,640,478,person,512,109,640,478
^004840.png,640,478,person,148,93,395,478
^004843.png,640,480,car,47,178,613,379
^004846.png,500,456,horse,1,67,210,453
^004846.png,500,456,car,450,205,480,221
^004846.png,500,456,car,413,208,450,223
^004847.png,640,480,cat,196,110,404,402
^004849.png,333,500,dog,49,216,236,488
^004849.png,333,500,person,1,36,232,500
^004850.png,448,336,person,281,99,428,334
^004850.png,448,336,horse,109,19,429,336
^004851.png,500,325,bus,74,82,439,290
^004851.png,500,325,car,1,182,71,245
^004851.png,500,325,car,446,169,484,200
^004855.png,640,480,car,43,144,596,377
^004857.png,640,480,bus,170,157,346,315
^004857.png,640,480,bus,364,79,533,360
^004857.png,640,480,car,322,264,367,328
^004857.png,640,480,person,540,254,573,344
^004861.png,500,334,motorbike,129,116,388,297
^004861.png,500,334,person,177,57,332,248
^004862.png,640,480,bicycle,78,54,599,437
^004863.png,640,480,car,63,135,558,349
^004863.png,640,480,car,551,146,612,201
^004863.png,640,480,motorbike,612,155,635,210
^004863.png,640,480,car,523,139,567,186
^004864.png,500,375,cow,26,76,458,321
^004866.png,500,375,dog,39,93,498,375
^004866.png,500,375,person,3,40,336,276
^004867.png,640,425,car,193,69,628,308
^004867.png,640,425,bicycle,4,119,136,236
^004868.png,500,375,cat,119,74,496,227
^004869.png,500,375,sheep,186,96,309,242
^004869.png,500,375,sheep,223,220,324,285
^004873.png,500,333,horse,160,49,363,309
^004873.png,500,333,horse,65,59,191,140
^004873.png,500,333,person,39,52,83,153
^004877.png,500,458,dog,40,119,486,438
^004877.png,500,458,cat,103,15,252,131
^004878.png,640,480,car,44,141,617,392
^004879.png,500,412,horse,74,56,322,356
^004879.png,500,412,person,305,72,466,401
^004881.png,640,480,person,272,170,324,313
^004881.png,640,480,person,336,174,380,246
^004881.png,640,480,car,332,183,640,345
^004883.png,375,500,dog,54,90,343,440
^004885.png,640,480,car,41,153,599,392
^004886.png,640,480,bicycle,22,38,609,443
^004891.png,500,375,sheep,131,55,500,375
^004892.png,500,333,bus,84,15,436,296
^004892.png,500,333,bus,383,1,500,333
^004892.png,500,333,car,435,185,455,224
^004892.png,500,333,person,13,149,58,268
^004893.png,375,500,horse,134,245,344,418
^004893.png,375,500,horse,39,280,142,441
^004894.png,500,375,sheep,54,48,458,375
^004897.png,640,480,car,149,161,493,311
^004897.png,640,480,car,1,203,77,289
^004897.png,640,480,car,1,163,76,199
^004898.png,500,375,cat,2,63,397,375
^004899.png,500,377,dog,79,122,412,358
^004900.png,500,371,cow,362,200,481,342
^004902.png,500,333,cat,130,133,358,238
^004902.png,500,333,person,144,2,255,95
^004905.png,500,333,cat,13,105,383,255
^004907.png,500,375,cat,103,114,310,216
^004908.png,500,386,motorbike,193,194,284,323
^004908.png,500,386,person,159,78,302,203
^004912.png,500,375,motorbike,469,237,500,353
^004912.png,500,375,motorbike,68,29,369,367
^004912.png,500,375,motorbike,2,38,186,224
^004913.png,500,333,cat,2,8,429,318
^004915.png,640,480,car,467,202,640,343
^004915.png,640,480,car,106,247,206,311
^004915.png,640,480,car,1,267,27,287
^004915.png,640,480,car,1,248,55,286
^004915.png,640,480,car,47,248,81,283
^004916.png,500,375,horse,199,52,310,331
^004916.png,500,375,person,192,29,328,228
^004917.png,418,500,cat,15,30,418,500
^004921.png,500,375,sheep,181,139,341,252
^004922.png,640,480,cow,153,82,507,418
^004922.png,640,480,cow,293,348,483,415
^004922.png,640,480,cow,71,357,231,416
^004923.png,500,333,horse,415,57,498,200
^004923.png,500,333,horse,49,103,442,332
^004923.png,500,333,horse,5,97,299,331
^004923.png,500,333,person,206,22,323,258
^004923.png,500,333,person,128,31,215,148
^004926.png,640,480,bicycle,33,80,543,412
^004927.png,640,480,car,114,55,527,445
^004928.png,500,334,dog,161,58,329,311
^004929.png,640,480,car,112,57,502,422
^004931.png,640,480,car,31,111,607,387
^004933.png,500,374,cat,125,13,406,373
^004935.png,332,500,bicycle,25,119,310,380
^004936.png,500,375,motorbike,18,38,496,360
^004936.png,500,375,car,128,32,362,158
^004936.png,500,375,car,453,29,500,245
^004940.png,640,480,cow,230,181,516,342
^004941.png,373,280,cat,123,75,356,255
^004943.png,500,333,cow,362,170,436,304
^004943.png,500,333,cow,193,216,311,273
^004943.png,500,333,cow,264,199,288,229
^004943.png,500,333,cow,313,215,336,231
^004945.png,640,480,cow,250,144,576,387
^004945.png,640,480,cow,97,73,376,295
^004948.png,500,375,person,476,120,495,163
^004951.png,500,375,cat,15,25,495,337
^004952.png,375,500,bus,1,1,285,499
^004952.png,375,500,person,36,148,205,368
^004953.png,500,375,dog,179,125,416,375
^004953.png,500,375,dog,79,1,277,193
^004954.png,640,480,bicycle,51,58,598,424
^004957.png,500,300,bicycle,171,5,475,185
^004959.png,130,320,person,46,74,118,165
^004959.png,130,320,motorbike,52,103,113,211
^004959.png,130,320,car,1,75,27,106
^004960.png,640,480,bus,2,50,640,346
^004963.png,500,302,cat,25,31,435,277
^004965.png,484,500,motorbike,55,303,273,427
^004965.png,484,500,person,47,211,124,447
^004966.png,640,480,car,97,65,486,397
^004966.png,640,480,car,521,77,640,332
^004968.png,500,333,horse,362,118,397,193
^004968.png,500,333,horse,263,140,300,195
^004968.png,500,333,horse,130,147,160,195
^004968.png,500,333,horse,77,128,104,199
^004968.png,500,333,person,357,93,397,163
^004968.png,500,333,person,267,113,302,183
^004968.png,500,333,person,126,129,157,181
^004968.png,500,333,person,61,102,112,172
^004969.png,640,480,car,31,143,615,427
^004971.png,500,375,sheep,298,99,449,214
^004971.png,500,375,sheep,93,128,242,244
^004971.png,500,375,sheep,31,68,194,199
^004971.png,500,375,sheep,152,85,252,175
^004971.png,500,375,sheep,342,86,380,103
^004971.png,500,375,sheep,212,84,249,98
^004973.png,500,375,person,97,93,392,375
^004973.png,500,375,person,115,89,436,373
^004977.png,500,375,person,95,78,246,293
^004977.png,500,375,person,231,46,348,232
^004977.png,500,375,person,323,94,500,372
^004977.png,500,375,person,30,195,200,375
^004977.png,500,375,person,339,163,423,373
^004977.png,500,375,person,256,230,421,375
^004977.png,500,375,person,44,148,164,218
^004978.png,480,640,cat,141,146,267,362
^004981.png,500,333,cat,163,80,416,308
^004981.png,500,333,cat,83,27,366,319
^004984.png,640,480,car,204,164,467,278
^004984.png,640,480,car,577,141,640,205
^004986.png,500,375,motorbike,1,74,483,373
^004986.png,500,375,person,147,34,227,284
^004989.png,640,480,bus,92,220,118,255
^004989.png,640,480,car,70,244,89,259
^004989.png,640,480,bus,122,169,214,284
^004992.png,640,480,bicycle,28,50,625,463
^004994.png,500,375,dog,160,166,270,286
^004994.png,500,375,person,252,54,380,254
^004994.png,500,375,car,1,2,377,143
^004994.png,500,375,car,350,2,500,78
^004997.png,480,640,person,97,190,168,374
^004997.png,480,640,person,9,193,83,367
^004999.png,500,166,cat,218,72,290,145
^005004.png,640,425,bicycle,19,37,617,410
^005006.png,400,300,person,172,2,394,300
^005006.png,400,300,dog,4,116,235,300
^005007.png,640,480,cow,118,110,539,402
^005009.png,330,500,person,15,51,307,500
^005009.png,330,500,person,32,28,150,358
^005009.png,330,500,motorbike,60,170,300,500
^005011.png,640,480,car,194,206,324,266
^005011.png,640,480,car,455,247,640,369
^005011.png,640,480,car,522,210,640,286
^005011.png,640,480,motorbike,376,231,449,288
^005011.png,640,480,person,391,203,442,287
^005011.png,640,480,car,374,204,424,235
^005011.png,640,480,car,94,199,113,225
^005011.png,640,480,car,54,194,102,228
^005011.png,640,480,car,1,198,96,259
^005011.png,640,480,car,1,176,39,204
^005014.png,326,500,bus,126,267,278,451
^005016.png,640,480,car,431,233,481,271
^005016.png,640,480,car,1,226,133,310
^005017.png,500,375,sheep,51,134,66,143
^005017.png,500,375,sheep,68,130,76,143
^005017.png,500,375,sheep,104,123,121,133
^005017.png,500,375,sheep,197,129,218,142
^005017.png,500,375,sheep,219,118,233,127
^005017.png,500,375,sheep,374,117,389,128
^005017.png,500,375,sheep,422,117,441,131
^005017.png,500,375,sheep,448,122,461,133
^005017.png,500,375,sheep,362,150,384,169
^005017.png,500,375,sheep,101,174,132,196
^005017.png,500,375,sheep,119,160,149,175
^005017.png,500,375,sheep,132,223,183,255
^005017.png,500,375,sheep,178,250,234,289
^005017.png,500,375,sheep,227,171,276,202
^005019.png,500,375,dog,3,53,306,273
^005019.png,500,375,dog,239,122,497,287
^005019.png,500,375,dog,135,255,458,375
^005020.png,640,480,bicycle,128,41,514,480
^005021.png,500,375,cat,157,170,309,279
^005025.png,500,375,cat,171,1,362,353
^005027.png,500,375,motorbike,62,51,458,348
^005029.png,500,333,person,132,52,248,310
^005029.png,500,333,person,219,79,376,316
^005029.png,500,333,motorbike,118,97,500,331
^005030.png,478,640,car,146,283,342,418
^005030.png,478,640,car,313,281,400,373
^005031.png,320,240,sheep,20,22,293,212
^005032.png,394,500,horse,32,57,394,500
^005035.png,500,375,person,464,120,500,375
^005035.png,500,375,person,369,142,478,328
^005035.png,500,375,bus,1,36,422,329
^005040.png,500,323,cat,3,3,301,303
^005041.png,500,333,motorbike,59,3,494,329
^005041.png,500,333,motorbike,344,28,500,232
^005042.png,640,480,car,61,254,215,324
^005042.png,640,480,car,225,269,339,324
^005042.png,640,480,car,362,265,496,323
^005045.png,500,333,person,135,181,179,283
^005045.png,500,333,horse,125,220,201,305
^005048.png,500,375,cow,82,6,498,374
^005050.png,500,333,motorbike,41,75,476,297
^005050.png,500,333,car,51,113,185,171
^005055.png,640,480,car,2,113,640,467
^005057.png,500,375,dog,2,1,414,375
^005059.png,500,325,cat,181,85,367,225
^005060.png,500,318,horse,146,145,298,271
^005060.png,500,318,person,289,131,329,191
^005061.png,375,500,bicycle,36,256,322,500
^005061.png,375,500,person,89,113,311,429
^005064.png,500,334,dog,99,42,397,208
^005065.png,500,375,cow,76,69,426,354
^005066.png,500,375,motorbike,3,170,414,320
^005066.png,500,375,motorbike,307,100,500,210
^005066.png,500,375,person,390,43,500,170
^005066.png,500,375,person,112,86,325,322
^005070.png,500,333,cow,229,184,471,305
^005072.png,640,480,car,88,36,546,430
^005072.png,640,480,car,1,54,105,321
^005072.png,640,480,car,514,56,640,382
^005073.png,500,375,cat,231,211,311,269
^005075.png,500,333,cow,82,38,405,266
^005076.png,500,333,dog,192,93,264,212
^005079.png,500,375,sheep,254,199,330,239
^005079.png,500,375,sheep,217,237,332,315
^005079.png,500,375,sheep,293,187,407,236
^005079.png,500,375,sheep,252,172,303,209
^005079.png,500,375,sheep,169,179,264,260
^005079.png,500,375,sheep,151,201,281,374
^005079.png,500,375,sheep,247,248,425,375
^005079.png,500,375,sheep,433,228,499,340
^005079.png,500,375,sheep,305,110,336,154
^005079.png,500,375,sheep,329,131,366,164
^005079.png,500,375,person,103,121,183,360
^005082.png,333,500,bus,27,117,243,388
^005082.png,333,500,car,244,303,302,359
^005082.png,333,500,car,283,308,333,389
^005083.png,375,500,bus,133,160,337,493
^005083.png,375,500,bus,3,259,125,460
^005087.png,500,375,motorbike,55,78,481,330
^005090.png,500,333,bus,2,41,419,250
^005093.png,640,480,cow,87,87,594,464
^005095.png,640,480,cow,131,143,364,318
^005096.png,640,480,bicycle,33,69,610,455
^005098.png,500,355,dog,170,136,368,284
^005100.png,500,333,person,160,116,223,181
^005100.png,500,333,horse,122,142,257,228
^005101.png,640,425,car,25,222,483,402
^005103.png,640,480,bus,2,68,434,319
^005104.png,500,377,cat,1,16,358,354
^005105.png,500,323,bus,82,133,411,253
^005105.png,500,323,person,292,182,379,313
^005105.png,500,323,person,290,188,306,237
^005105.png,500,323,person,303,186,320,260
^005105.png,500,323,car,473,183,500,222
^005105.png,500,323,car,457,190,472,204
^005105.png,500,323,car,429,192,447,204
^005109.png,500,375,person,106,2,500,375
^005109.png,500,375,person,151,82,300,288
^005113.png,500,375,cat,86,89,358,249
^005114.png,500,375,sheep,143,81,421,375
^005114.png,500,375,sheep,12,12,203,279
^005114.png,500,375,sheep,1,1,221,87
^005116.png,640,480,cat,2,159,357,478
^005116.png,640,480,cat,269,15,640,249
^005117.png,640,480,car,64,117,620,376
^005118.png,333,500,person,67,107,319,500
^005118.png,333,500,horse,27,47,333,500
^005120.png,333,500,cat,159,178,333,496
^005122.png,332,500,dog,4,36,250,493
^005124.png,500,375,horse,262,77,423,373
^005124.png,500,375,person,253,24,398,244
^005126.png,640,480,car,116,3,564,457
^005127.png,500,324,bus,233,69,500,295
^005127.png,500,324,person,46,209,82,312
^005127.png,500,324,bus,62,161,235,289
^005127.png,500,324,bus,2,123,125,286
^005128.png,500,375,motorbike,86,7,458,351
^005128.png,500,375,car,1,5,40,76
^005130.png,500,375,person,296,8,415,250
^005130.png,500,375,horse,341,136,472,374
^005130.png,500,375,cow,1,97,159,266
^005132.png,500,375,sheep,1,1,428,362
^005134.png,640,480,car,92,42,572,450
^005134.png,640,480,car,522,23,640,131
^005134.png,640,480,person,484,16,514,85
^005134.png,640,480,car,1,107,28,305
^005136.png,500,383,sheep,171,43,479,171
^005137.png,500,375,horse,5,26,386,370
^005138.png,640,480,car,17,83,622,417
^005139.png,500,375,dog,34,95,272,259
^005141.png,640,480,car,56,124,606,375
^005142.png,500,375,sheep,150,181,380,366
^005142.png,500,375,car,99,1,500,238
^005142.png,500,375,person,238,114,406,368
^005143.png,640,480,bicycle,59,91,576,433
^005151.png,640,480,car,27,158,612,381
